t,ax,ay,az,gx,gy,gz
978819245,0.0376,-0.0039,-1.0601,-0.104,0.005,0.183
978832245,0.0347,-0.0049,-1.0596,0.018,-0.117,-0.061
978845245,0.0342,-0.0010,-1.0601,0.018,0.189,0.244
978858245,0.0361,-0.0078,-1.0591,0.018,-0.117,0.061
978871245,0.0342,-0.0088,-1.0669,0.140,0.189,0.061
978884245,0.0356,-0.0039,-1.0615,-0.104,-0.178,-0.122
978897245,0.0347,-0.0059,-1.0625,-0.104,-0.117,0.122
978910245,0.0342,-0.0029,-1.0557,0.018,0.005,0.183
978923245,0.0342,-0.0034,-1.0620,0.262,-0.056,0.122
978936245,0.0356,-0.0044,-1.0605,0.262,0.128,-0.122
978949245,0.0342,-0.0029,-1.0630,-0.165,-0.117,-0.244
978962245,0.0332,-0.0034,-1.0591,0.140,0.311,-0.183
978975245,0.0337,-0.0015,-1.0645,0.018,0.128,0.244
978988245,0.0356,-0.0049,-1.0586,-0.043,0.250,0.183
979001245,0.0332,-0.0049,-1.0615,-0.043,0.128,-0.000
979014245,0.0327,-0.0063,-1.0596,0.079,0.005,-0.000
979027245,0.0342,-0.0044,-1.0591,-0.043,-0.117,-0.122
979040245,0.0322,-0.0029,-1.0684,-0.165,0.128,0.061
979053245,0.0312,-0.0039,-1.0640,-0.043,-0.056,-0.122
979066245,0.0352,-0.0034,-1.0591,0.201,0.005,-0.061
979079245,0.0293,0.0000,-1.0625,-0.043,-0.056,0.122
979092245,0.0347,-0.0034,-1.0562,0.018,-0.117,0.183
979105245,0.0361,0.0000,-1.0537,0.018,0.128,-0.061
979118245,0.0317,-0.0015,-1.0615,0.201,-0.117,-0.122
979131245,0.0308,-0.0049,-1.0640,0.201,0.189,-0.183
979144245,0.0361,-0.0049,-1.0640,-0.043,-0.117,0.122
979157245,0.0347,-0.0063,-1.0649,-0.165,0.067,-0.000
979170245,0.0342,-0.0073,-1.0601,-0.043,0.189,0.061
979183245,0.0308,-0.0068,-1.0640,0.079,-0.178,-0.122
979196245,0.0332,-0.0049,-1.0586,0.323,-0.117,0.244
979209245,0.0298,-0.0010,-1.0649,-0.165,0.067,-0.061
979222245,0.0322,-0.0034,-1.0596,0.079,0.005,-0.122
979235245,0.0337,-0.0068,-1.0601,-0.043,0.005,0.183
979248245,0.0361,-0.0073,-1.0625,-0.043,0.005,0.061
979261245,0.0366,-0.0073,-1.0625,0.079,0.005,0.061
979274245,0.0356,-0.0020,-1.0571,0.079,-0.056,0.061
979287245,0.0327,-0.0039,-1.0537,-0.165,0.067,-0.000
979300245,0.0366,-0.0029,-1.0781,0.201,0.128,0.061
979313245,0.0371,-0.0034,-1.0508,-0.043,-0.117,-0.000
979326245,0.0356,-0.0078,-1.0664,0.018,0.067,-0.061
979339245,0.0322,-0.0034,-1.0625,-0.104,-0.117,-0.061
979352245,0.0293,-0.0049,-1.0654,0.140,0.067,-0.000
979365245,0.0352,0.0005,-1.0635,0.201,0.128,-0.122
979378245,0.0342,-0.0015,-1.0625,-0.104,-0.056,-0.000
979391245,0.0352,-0.0020,-1.0576,-0.043,0.128,-0.061
979404245,0.0308,0.0005,-1.0625,0.079,-0.056,0.183
979417245,0.0337,-0.0059,-1.0566,-0.043,-0.056,0.183
979430245,0.0361,-0.0039,-1.0649,0.079,0.005,-0.000
979443245,0.0342,-0.0088,-1.0571,0.018,0.128,-0.000
979456245,0.0317,-0.0039,-1.0654,0.079,-0.117,0.183
979469245,0.0312,0.0000,-1.0640,0.140,-0.056,-0.122
979482245,0.0342,-0.0049,-1.0654,0.079,0.067,0.305
979495245,0.0337,-0.0034,-1.0601,0.018,-0.056,0.061
979508245,0.0361,-0.0039,-1.0596,0.262,-0.056,-0.061
979521245,0.0366,-0.0039,-1.0630,0.140,0.250,0.305
979534245,0.0371,-0.0068,-1.0630,0.018,-0.117,0.244
979547245,0.0342,-0.0049,-1.0659,0.018,0.189,0.061
979560245,0.0327,-0.0049,-1.0610,0.079,-0.117,0.061
979573245,0.0327,-0.0015,-1.0562,0.079,0.005,-0.000
979586245,0.0322,-0.0059,-1.0645,-0.104,0.005,0.122
979599245,0.0332,-0.0024,-1.0640,0.140,0.005,0.122
979612245,0.0337,-0.0039,-1.0654,0.201,-0.178,0.122
979625245,0.0371,-0.0044,-1.0615,0.201,0.067,-0.000
979638245,0.0366,-0.0054,-1.0586,0.201,0.128,0.183
979651245,0.0327,-0.0029,-1.0679,0.018,0.005,0.122
979664245,0.0352,-0.0068,-1.0586,-0.104,-0.117,-0.061
979677245,0.0327,-0.0078,-1.0649,-0.165,0.128,0.061
979690245,0.0298,-0.0029,-1.0664,0.018,-0.178,0.183
979703245,0.0342,-0.0059,-1.0630,0.140,-0.056,-0.183
979716245,0.0352,-0.0068,-1.0640,-0.104,-0.117,-0.000
979729245,0.0366,-0.0054,-1.0640,0.140,0.005,0.122
979742245,0.0342,-0.0029,-1.0620,0.140,0.067,-0.000
979755245,0.0366,-0.0049,-1.0586,0.079,0.067,-0.000
979768245,0.0356,-0.0015,-1.0640,0.140,0.067,-0.061
979781245,0.0337,-0.0039,-1.0552,-0.043,-0.056,0.183
979794245,0.0303,-0.0034,-1.0654,-0.104,-0.117,0.122
979807245,0.0327,-0.0063,-1.0693,0.140,-0.239,-0.000
979820245,0.0361,-0.0015,-1.0581,0.079,0.005,0.244
979833245,0.0352,-0.0054,-1.0659,-0.043,0.067,-0.000
979846245,0.0283,-0.0039,-1.0610,0.201,0.250,-0.000
979859245,0.0347,-0.0034,-1.0601,-0.043,0.067,-0.061
979872245,0.0303,-0.0083,-1.0659,0.262,0.067,0.244
979885245,0.0327,-0.0054,-1.0581,-0.104,-0.178,-0.061
979898245,0.0361,-0.0059,-1.0596,0.079,0.189,-0.061
979911245,0.0366,-0.0010,-1.0591,0.079,0.005,-0.000
979924245,0.0352,-0.0059,-1.0605,0.079,0.128,0.244
979937245,0.0356,-0.0059,-1.0640,0.079,0.005,-0.061
979950245,0.0400,-0.0039,-1.0669,0.201,0.189,-0.061
979963245,0.0293,-0.0063,-1.0630,-0.104,0.067,-0.183
979976245,0.0342,-0.0029,-1.0615,0.018,0.005,-0.061
979989245,0.0317,-0.0059,-1.0571,0.140,0.128,0.061
980002245,0.0327,-0.0073,-1.0605,0.018,-0.117,-0.000
980015245,0.0327,-0.0044,-1.0610,-0.287,0.189,-0.244
980028245,0.0308,-0.0073,-1.0581,0.201,-0.117,0.122
980041245,0.0361,0.0015,-1.0669,0.140,0.005,-0.122
980054245,0.0376,-0.0059,-1.0625,0.018,0.067,-0.000
980067245,0.0342,-0.0029,-1.0610,-0.226,-0.178,0.122
980080245,0.0342,-0.0029,-1.0615,0.140,0.005,0.061
980093245,0.0342,-0.0015,-1.0630,0.140,0.005,-0.000
980106245,0.0376,-0.0029,-1.0630,-0.165,-0.117,0.244
980119245,0.0332,0.0000,-1.0620,-0.043,0.005,-0.061
980132245,0.0356,-0.0049,-1.0610,0.079,0.250,0.183
980145245,0.0342,-0.0029,-1.0698,-0.043,0.067,-0.183
980158245,0.0361,-0.0039,-1.0601,0.018,0.189,-0.061
980171245,0.0356,-0.0073,-1.0610,-0.226,0.128,-0.061
980184245,0.0352,-0.0063,-1.0605,0.201,0.067,0.244
980197245,0.0371,-0.0049,-1.0605,0.018,-0.117,-0.122
980210245,0.0356,-0.0039,-1.0688,-0.043,-0.178,-0.122
980223245,0.0361,-0.0054,-1.0630,0.018,-0.178,-0.000
980236245,0.0352,-0.0044,-1.0601,0.079,0.067,-0.000
980249245,0.0356,-0.0044,-1.0605,-0.165,0.005,0.061
980262245,0.0317,-0.0024,-1.0649,-0.226,0.128,-0.000
980275245,0.0391,-0.0063,-1.0625,0.079,0.128,0.061
980288245,0.0259,-0.0044,-1.0615,-0.043,0.005,0.122
980301245,0.0356,-0.0005,-1.0581,0.140,-0.178,0.061
980314245,0.0298,-0.0015,-1.0669,0.201,0.067,0.061
980327245,0.0322,-0.0034,-1.0522,0.201,-0.178,-0.122
980340245,0.0347,-0.0039,-1.0713,0.018,-0.056,0.061
980353245,0.0298,-0.0029,-1.0630,0.140,0.128,0.122
980366245,0.0371,-0.0020,-1.0586,-0.226,0.128,-0.000
980379245,0.0327,-0.0054,-1.0635,-0.104,0.067,-0.183
980392245,0.0356,-0.0039,-1.0571,0.140,0.128,0.183
980405245,0.0352,-0.0044,-1.0640,-0.043,0.067,-0.061
980418245,0.0361,-0.0029,-1.0576,0.140,0.311,-0.061
980431245,0.0332,-0.0015,-1.0679,-0.043,0.250,0.183
980444245,0.0347,-0.0020,-1.0625,-0.226,0.067,0.061
980457245,0.0347,-0.0063,-1.0601,0.018,0.005,0.122
980470245,0.0376,0.0010,-1.0610,-0.043,-0.117,-0.122
980483245,0.0342,-0.0024,-1.0610,0.079,0.128,0.183
980496245,0.0327,-0.0054,-1.0586,0.018,0.189,0.244
980509245,0.0327,-0.0005,-1.0625,-0.165,0.005,-0.000
980522245,0.0327,-0.0073,-1.0688,-0.104,0.067,0.122
980535245,0.0366,-0.0015,-1.0566,-0.043,0.128,-0.000
980548245,0.0347,-0.0039,-1.0615,-0.226,0.005,-0.000
980561245,0.0366,-0.0063,-1.0625,0.201,0.189,0.122
980574245,0.0352,-0.0005,-1.0615,0.079,-0.300,0.061
980587245,0.0342,-0.0044,-1.0610,0.079,0.067,0.122
980600245,0.0308,-0.0073,-1.0728,-0.165,0.005,-0.061
980613245,0.0337,-0.0034,-1.0610,0.079,-0.117,-0.061
980626245,0.0332,-0.0078,-1.0674,0.201,0.128,0.183
980639245,0.0337,-0.0005,-1.0635,-0.104,-0.178,-0.061
980652245,0.0322,-0.0005,-1.0620,0.018,0.005,0.183
980665245,0.0342,-0.0049,-1.0630,0.018,0.067,0.061
980678245,0.0371,-0.0029,-1.0576,0.018,0.005,0.061
980691245,0.0420,-0.0034,-1.0601,-0.104,0.067,-0.000
980704245,0.0317,-0.0020,-1.0640,-0.349,0.067,-0.061
980717245,0.0332,-0.0049,-1.0684,0.079,-0.117,0.183
980730245,0.0381,-0.0015,-1.0610,0.079,0.067,-0.122
980743245,0.0342,-0.0024,-1.0674,0.018,0.005,-0.244
980756245,0.0356,-0.0063,-1.0615,0.018,0.005,-0.000
980769245,0.0352,-0.0039,-1.0620,0.262,-0.056,0.183
980782245,0.0342,-0.0034,-1.0640,0.018,0.189,-0.122
980795245,0.0298,-0.0083,-1.0601,-0.226,-0.178,-0.122
980808245,0.0322,-0.0029,-1.0630,-0.043,-0.239,-0.000
980821245,0.0352,-0.0015,-1.0591,0.140,-0.239,0.061
980834245,0.0347,-0.0049,-1.0674,0.079,0.005,-0.122
980847245,0.0337,-0.0039,-1.0615,-0.165,0.128,0.061
980860245,0.0342,-0.0039,-1.0571,0.079,0.067,-0.122
980873245,0.0386,-0.0034,-1.0640,0.079,-0.178,-0.061
980886245,0.0361,-0.0039,-1.0640,-0.043,-0.056,0.122
980899245,0.0347,-0.0049,-1.0659,-0.043,-0.239,-0.000
980912245,0.0366,-0.0005,-1.0664,0.018,-0.239,0.244
980925245,0.0356,-0.0063,-1.0605,-0.043,-0.056,-0.122
980938245,0.0342,-0.0039,-1.0654,0.079,-0.178,0.061
980951245,0.0337,-0.0059,-1.0625,-0.043,0.128,0.244
980964245,0.0347,-0.0054,-1.0654,0.140,-0.056,0.122
980977245,0.0352,-0.0049,-1.0591,0.018,-0.178,-0.183
980990245,0.0347,-0.0010,-1.0605,0.018,-0.117,-0.000
981003245,0.0356,-0.0078,-1.0659,-0.226,0.189,-0.000
981016245,0.0342,-0.0024,-1.0610,-0.043,0.128,-0.000
981029245,0.0332,-0.0088,-1.0620,0.018,-0.117,0.061
981042245,0.0312,-0.0015,-1.0586,-0.226,0.005,0.366
981055245,0.0347,-0.0068,-1.0640,0.140,0.005,-0.000
981068245,0.0396,-0.0044,-1.0664,0.079,0.128,0.122
981081245,0.0332,-0.0078,-1.0591,0.262,-0.178,-0.244
981094245,0.0332,-0.0044,-1.0581,0.201,0.067,-0.061
981107245,0.0303,-0.0059,-1.0708,-0.043,0.067,0.122
981120245,0.0337,-0.0024,-1.0601,0.201,0.128,-0.000
981133245,0.0347,-0.0073,-1.0562,0.018,-0.239,0.061
981146245,0.0327,-0.0059,-1.0674,0.018,0.067,-0.061
981159245,0.0347,-0.0054,-1.0625,0.201,-0.056,-0.305
981172245,0.0332,-0.0049,-1.0591,0.018,0.005,0.122
981185245,0.0361,-0.0024,-1.0718,0.018,0.067,-0.122
981198245,0.0366,-0.0049,-1.0610,-0.104,0.189,0.183
981211245,0.0332,-0.0063,-1.0581,0.201,-0.056,-0.000
981224245,0.0361,-0.0059,-1.0571,0.140,-0.056,0.122
981237245,0.0342,-0.0044,-1.0576,0.018,0.067,-0.061
981250245,0.0381,-0.0044,-1.0605,0.079,0.005,-0.061
981263245,0.0312,-0.0024,-1.0605,0.079,0.250,0.244
981276245,0.0342,-0.0015,-1.0679,-0.043,0.128,0.061
981289245,0.0361,-0.0049,-1.0630,0.201,0.128,0.061
981302245,0.0352,-0.0024,-1.0576,0.079,0.005,0.122
981315245,0.0322,-0.0039,-1.0557,0.140,-0.117,0.244
981328245,0.0356,-0.0068,-1.0635,-0.104,-0.117,-0.244
981341245,0.0347,-0.0020,-1.0586,-0.104,0.128,-0.061
981354245,0.0337,-0.0020,-1.0693,0.079,0.005,-0.061
981367245,0.0356,-0.0024,-1.0679,0.140,0.067,0.061
981380245,0.0356,-0.0054,-1.0625,-0.104,0.250,0.061
981393245,0.0337,-0.0063,-1.0566,-0.043,-0.178,-0.000
981406245,0.0376,-0.0088,-1.0591,0.018,0.067,-0.061
981419245,0.0312,-0.0020,-1.0605,0.140,-0.056,0.122
981432245,0.0327,-0.0024,-1.0630,0.201,-0.056,-0.061
981445245,0.0327,-0.0088,-1.0630,0.140,-0.117,0.122
981458245,0.0332,-0.0034,-1.0679,-0.104,-0.117,-0.000
981471245,0.0317,-0.0039,-1.0674,0.140,-0.117,-0.122
981484245,0.0352,-0.0020,-1.0674,0.018,-0.056,-0.000
981497245,0.0327,-0.0024,-1.0562,-0.043,0.128,-0.000
981510245,0.0361,-0.0010,-1.0610,-0.104,-0.117,-0.183
981523245,0.0337,-0.0029,-1.0625,-0.104,-0.056,0.061
981536245,0.0312,-0.0029,-1.0649,-0.226,0.005,0.183
981549245,0.0342,-0.0063,-1.0591,-0.226,-0.117,0.183
981562245,0.0352,-0.0039,-1.0591,-0.165,0.067,-0.000
981575245,0.0342,-0.0024,-1.0537,0.140,-0.178,-0.000
981588245,0.0322,-0.0024,-1.0571,-0.043,0.067,-0.183
981601245,0.0352,-0.0020,-1.0601,0.079,-0.117,-0.122
981614245,0.0371,-0.0044,-1.0659,-0.043,0.067,0.305
981627245,0.0352,-0.0078,-1.0640,0.201,0.067,-0.061
981640245,0.0327,-0.0029,-1.0532,0.079,0.005,0.183
981653245,0.0347,-0.0049,-1.0620,-0.104,0.005,0.122
981666245,0.0337,-0.0029,-1.0615,0.018,0.005,-0.000
981679245,0.0356,-0.0029,-1.0615,-0.165,0.128,-0.122
981692245,0.0308,-0.0054,-1.0649,0.018,-0.117,-0.000
981705245,0.0288,-0.0015,-1.0576,-0.104,-0.117,0.061
981718245,0.0356,-0.0059,-1.0615,0.262,-0.056,0.061
981731245,0.0337,-0.0024,-1.0576,0.201,0.128,-0.183
981744245,0.0332,-0.0063,-1.0684,-0.165,-0.056,0.122
981757245,0.0342,-0.0054,-1.0610,0.384,0.128,0.244
981770245,0.0317,-0.0063,-1.0571,0.018,0.189,0.061
981783245,0.0371,-0.0103,-1.0630,0.262,-0.056,-0.000
981796245,0.0332,-0.0020,-1.0542,-0.043,0.067,-0.000
981809245,0.0332,-0.0078,-1.0625,0.018,0.005,-0.122
981822245,0.0337,-0.0039,-1.0586,0.079,-0.178,0.061
981835245,0.0312,-0.0044,-1.0605,-0.104,0.128,-0.061
981848245,0.0337,-0.0078,-1.0698,0.079,-0.056,0.183
981861245,0.0337,-0.0068,-1.0620,0.079,-0.117,0.183
981874245,0.0356,-0.0073,-1.0659,-0.043,0.067,-0.000
981887245,0.0322,-0.0020,-1.0576,0.079,0.189,-0.061
981900245,0.0332,-0.0063,-1.0645,0.079,-0.239,-0.061
981913245,0.0342,-0.0039,-1.0664,0.079,0.128,0.122
981926245,0.0352,-0.0049,-1.0615,0.201,-0.056,-0.122
981939245,0.0308,-0.0020,-1.0649,-0.043,-0.117,0.305
981952245,0.0317,-0.0049,-1.0635,-0.043,-0.056,0.122
981965245,0.0332,-0.0044,-1.0610,0.079,0.067,-0.183
981978245,0.0356,-0.0054,-1.0615,0.140,-0.056,0.183
981991245,0.0381,-0.0068,-1.0635,-0.104,0.128,0.122
982004245,0.0342,-0.0059,-1.0654,0.140,0.067,0.244
982017245,0.0337,-0.0029,-1.0732,0.323,-0.117,0.305
982030245,0.0347,-0.0044,-1.0605,0.140,0.067,-0.061
982043245,0.0342,-0.0073,-1.0649,0.201,0.005,-0.061
982056245,0.0298,-0.0039,-1.0576,-0.043,0.067,-0.000
982069245,0.0327,-0.0039,-1.0596,0.140,-0.056,0.122
982082245,0.0371,-0.0049,-1.0596,0.140,0.189,-0.000
982095245,0.0327,-0.0029,-1.0645,-0.043,0.067,-0.122
982108245,0.0312,-0.0020,-1.0630,0.140,0.067,-0.122
982121245,0.0371,-0.0098,-1.0698,0.140,-0.239,0.305
982134245,0.0381,-0.0044,-1.0674,0.201,0.189,-0.122
982147245,0.0361,-0.0049,-1.0591,-0.043,0.128,0.122
982160245,0.0303,-0.0024,-1.0596,0.140,-0.056,-0.122
982173245,0.0356,-0.0034,-1.0674,-0.043,0.189,-0.000
982186245,0.0327,-0.0054,-1.0703,0.018,0.128,-0.000
982199245,0.0391,-0.0029,-1.0605,0.140,0.067,0.122
982212245,0.0352,0.0010,-1.0610,0.201,-0.239,-0.000
982225245,0.0342,-0.0039,-1.0566,0.201,-0.056,-0.122
982238245,0.0361,-0.0059,-1.0601,0.140,0.128,-0.000
982251245,0.0337,-0.0044,-1.0571,0.018,0.005,-0.183
982264245,0.0361,-0.0044,-1.0615,-0.287,0.128,-0.122
982277245,0.0327,-0.0034,-1.0537,0.201,-0.056,0.061
982290245,0.0332,-0.0015,-1.0596,-0.043,-0.117,-0.000
982303245,0.0356,-0.0073,-1.0688,0.079,0.005,-0.061
982316245,0.0317,-0.0044,-1.0630,0.018,0.005,-0.000
982329245,0.0371,-0.0059,-1.0669,-0.104,0.189,0.061
982342245,0.0361,-0.0039,-1.0674,0.079,0.067,-0.061
982355245,0.0342,-0.0029,-1.0552,0.201,0.067,0.183
982368245,0.0317,0.0000,-1.0610,0.079,-0.178,-0.061
982381245,0.0312,-0.0029,-1.0596,0.018,-0.117,0.061
982394245,0.0361,-0.0039,-1.0620,0.140,-0.056,-0.000
982407245,0.0342,-0.0054,-1.0630,-0.165,0.067,-0.122
982420245,0.0347,-0.0049,-1.0654,0.201,0.189,0.244
982433245,0.0381,-0.0049,-1.0664,-0.043,-0.117,0.061
982446245,0.0317,-0.0039,-1.0508,-0.043,-0.056,0.061
982459245,0.0347,-0.0015,-1.0571,0.018,0.005,-0.000
982472245,0.0366,-0.0010,-1.0615,0.140,-0.056,0.061
982485245,0.0332,-0.0020,-1.0562,0.201,0.005,-0.061
982498245,0.0371,-0.0068,-1.0649,0.079,-0.178,-0.122
982511245,0.0376,-0.0059,-1.0586,0.140,-0.178,0.061
982524245,0.0347,-0.0049,-1.0640,0.018,0.189,0.122
982537245,0.0347,-0.0054,-1.0625,0.018,-0.300,0.183
982550245,0.0332,-0.0059,-1.0630,0.079,0.128,0.061
982563245,0.0361,-0.0073,-1.0684,0.140,-0.056,0.122
982576245,0.0342,-0.0078,-1.0605,0.079,-0.117,0.061
982589245,0.0352,-0.0005,-1.0610,-0.104,0.128,-0.122
982602245,0.0347,-0.0024,-1.0654,-0.104,-0.178,-0.183
982615245,0.0342,-0.0063,-1.0737,0.079,0.005,0.061
982628245,0.0347,-0.0059,-1.0513,-0.165,0.128,-0.000
982641245,0.0361,-0.0083,-1.0630,0.140,0.067,-0.000
982654245,0.0322,-0.0049,-1.0596,0.079,0.189,0.183
982667245,0.0352,-0.0063,-1.0591,-0.104,-0.056,-0.000
982680245,0.0366,-0.0059,-1.0684,0.079,0.311,0.122
982693245,0.0371,-0.0034,-1.0601,0.018,-0.056,-0.183
982706245,0.0347,-0.0029,-1.0674,0.079,0.189,-0.061
982719245,0.0361,-0.0034,-1.0605,0.079,0.128,-0.000
982732245,0.0327,-0.0039,-1.0605,-0.104,-0.239,0.061
982745245,0.0347,-0.0049,-1.0615,0.079,0.005,0.061
982758245,0.0356,-0.0029,-1.0635,-0.104,0.005,0.061
982771245,0.0391,-0.0034,-1.0625,0.018,0.067,0.061
982784245,0.0356,-0.0044,-1.0654,0.018,0.189,0.122
982797245,0.0312,-0.0039,-1.0586,-0.043,-0.056,-0.122
982810245,0.0366,-0.0005,-1.0654,-0.043,-0.178,0.183
982823245,0.0371,-0.0068,-1.0610,0.140,0.128,-0.061
982836245,0.0303,-0.0044,-1.0566,0.079,-0.056,0.122
982849245,0.0381,-0.0049,-1.0605,0.018,0.311,0.183
982862245,0.0337,-0.0015,-1.0635,-0.165,-0.239,0.183
982875245,0.0425,-0.0020,-1.0537,0.018,0.433,0.305
982888245,0.0342,-0.0010,-1.0688,-0.104,0.067,0.183
982901245,0.0361,-0.0034,-1.0615,0.079,0.311,-0.000
982914245,0.0322,-0.0034,-1.0620,-0.104,0.005,0.122
982927245,0.0381,-0.0024,-1.0811,0.384,0.005,0.183
982940245,0.0293,-0.0005,-1.0498,-0.226,0.067,0.122
982953245,0.0386,-0.0044,-1.0659,0.140,-0.178,0.122
982966245,0.0303,-0.0049,-1.0649,0.018,-0.056,0.061
982979245,0.0352,-0.0039,-1.0562,-0.104,0.189,-0.061
982992245,0.0322,-0.0020,-1.0674,0.140,0.189,-0.061
983005245,0.0337,-0.0020,-1.0605,0.201,0.372,-0.000
983018245,0.0356,-0.0078,-1.0659,-0.165,0.005,0.061
983031245,0.0342,-0.0034,-1.0693,-0.165,0.189,-0.000
983044245,0.0327,-0.0039,-1.0640,0.140,0.189,0.244
983057245,0.0347,-0.0044,-1.0596,-0.043,0.005,-0.061
983070245,0.0352,-0.0024,-1.0811,0.262,0.067,0.122
983083245,0.0376,-0.0034,-1.0659,0.140,-0.056,-0.061
983096245,0.0356,-0.0054,-1.0674,-0.165,0.250,0.061
983109245,0.0317,-0.0049,-1.0527,0.201,-0.056,0.122
983122245,0.0332,-0.0044,-1.0645,0.018,-0.056,0.244
983135245,0.0322,-0.0039,-1.0669,-0.043,-0.178,-0.061
983148245,0.0352,-0.0039,-1.0537,-0.043,0.067,-0.000
983161245,0.0342,-0.0059,-1.0659,-0.165,0.005,0.122
983174245,0.0308,-0.0044,-1.0664,-0.104,0.250,-0.122
983187245,0.0308,-0.0049,-1.0654,-0.165,0.005,-0.061
983200245,0.0352,-0.0039,-1.0654,0.079,0.067,0.183
983213245,0.0361,-0.0044,-1.0640,-0.043,0.128,-0.000
983226245,0.0352,-0.0088,-1.0684,0.201,0.250,-0.000
983239245,0.0356,-0.0059,-1.0654,-0.043,-0.056,0.061
983252245,0.0347,-0.0010,-1.0557,0.079,-0.117,-0.122
983265245,0.0386,-0.0024,-1.0601,0.079,-0.239,-0.122
983278245,0.0386,-0.0034,-1.0635,-0.043,0.189,0.122
983291245,0.0356,-0.0049,-1.0679,0.140,0.128,-0.000
983304245,0.0352,-0.0068,-1.0688,0.140,-0.117,0.061
983317245,0.0337,-0.0034,-1.0649,-0.165,-0.117,0.061
983330245,0.0322,-0.0054,-1.0625,0.201,-0.117,0.183
983343245,0.0371,-0.0015,-1.0620,-0.165,0.005,-0.000
983356245,0.0332,-0.0034,-1.0610,-0.104,0.067,0.061
983369245,0.0347,-0.0063,-1.0571,-0.043,-0.056,0.244
983382245,0.0337,-0.0049,-1.0645,0.018,0.005,0.061
983395245,0.0317,0.0010,-1.0601,0.140,-0.117,0.061
983408245,0.0361,-0.0039,-1.0610,0.201,-0.117,0.427
983421245,0.0317,-0.0054,-1.0562,0.201,0.005,-0.000
983434245,0.0347,-0.0078,-1.0620,-0.226,-0.117,-0.183
983447245,0.0293,-0.0068,-1.0649,0.079,-0.117,0.244
983460245,0.0356,-0.0068,-1.0649,0.018,0.311,-0.122
983473245,0.0361,-0.0073,-1.0591,0.140,-0.117,0.061
983486245,0.0342,-0.0024,-1.0552,-0.043,-0.117,-0.061
983499245,0.0317,-0.0044,-1.0596,-0.165,0.005,-0.000
983512245,0.0356,-0.0020,-1.0542,0.018,0.250,0.061
983525245,0.0317,-0.0073,-1.0605,-0.226,0.005,0.061
983538245,0.0337,-0.0024,-1.0635,-0.043,-0.056,0.183
983551245,0.0352,-0.0059,-1.0601,0.262,-0.117,0.061
983564245,0.0312,-0.0054,-1.0586,0.018,-0.117,-0.061
983577245,0.0361,-0.0034,-1.0586,-0.104,0.189,-0.061
983590245,0.0322,-0.0034,-1.0571,-0.104,0.250,-0.000
983603245,0.0386,-0.0024,-1.0605,-0.104,0.433,0.061
983616245,0.0347,-0.0068,-1.0703,-0.226,-0.056,0.183
983629245,0.0337,-0.0039,-1.0635,0.262,0.128,0.061
983642245,0.0352,-0.0034,-1.0591,-0.043,0.005,0.061
983655245,0.0376,-0.0015,-1.0659,0.140,0.067,-0.061
983668245,0.0308,-0.0005,-1.0562,0.384,-0.239,-0.244
983681245,0.0356,-0.0068,-1.0581,-0.104,0.005,-0.061
983694245,0.0361,-0.0068,-1.0557,-0.043,0.128,0.122
983707245,0.0356,-0.0063,-1.0640,-0.226,0.311,-0.183
983720245,0.0337,-0.0039,-1.0698,-0.043,0.128,-0.000
983733245,0.0347,-0.0044,-1.0762,-0.043,0.005,-0.061
983746245,0.0396,-0.0068,-1.0615,0.201,0.311,-0.000
983759245,0.0327,0.0010,-1.0522,0.201,0.128,0.061
983772245,0.0322,-0.0029,-1.0645,0.079,0.067,0.122
983785245,0.0371,-0.0020,-1.0557,0.140,-0.178,-0.061
983798245,0.0342,-0.0039,-1.0576,0.079,0.067,0.061
983811245,0.0308,-0.0010,-1.0669,-0.043,0.128,0.122
983824245,0.0381,-0.0029,-1.0615,-0.287,0.250,0.061
983837245,0.0332,-0.0059,-1.0669,-0.043,-0.178,0.122
983850245,0.0352,-0.0054,-1.0601,0.079,-0.239,-0.061
983863245,0.0347,-0.0049,-1.0581,-0.043,0.067,0.061
983876245,0.0332,-0.0015,-1.0640,0.079,0.067,-0.061
983889245,0.0337,-0.0068,-1.0640,0.140,0.250,-0.122
983902245,0.0366,-0.0024,-1.0601,0.140,0.128,0.183
983915245,0.0332,-0.0034,-1.0596,0.140,-0.117,-0.000
983928245,0.0327,-0.0024,-1.0625,-0.043,0.189,-0.122
983941245,0.0337,-0.0049,-1.0654,-0.043,0.067,-0.000
983954245,0.0356,-0.0054,-1.0659,-0.226,0.128,-0.000
983967245,0.0352,-0.0044,-1.0610,-0.104,0.128,0.183
983980245,0.0356,-0.0024,-1.0562,0.079,0.067,0.305
983993245,0.0342,-0.0054,-1.0586,0.018,-0.239,0.183
984006245,0.0376,-0.0049,-1.0669,0.140,0.067,-0.061
984019245,0.0337,-0.0059,-1.0581,0.201,-0.239,-0.061
984032245,0.0361,-0.0063,-1.0684,-0.104,0.067,0.122
984045245,0.0327,-0.0020,-1.0620,0.201,0.128,-0.244
984058245,0.0366,-0.0015,-1.0645,0.079,-0.056,-0.122
984071245,0.0332,-0.0039,-1.0610,0.079,0.128,-0.061
984084245,0.0298,-0.0015,-1.0630,0.079,0.005,0.061
984097245,0.0342,-0.0054,-1.0625,0.079,0.005,-0.000
984110245,0.0322,-0.0059,-1.0537,0.140,0.005,-0.000
